rank,group,gene,scores,logfoldchanges,pval,qval,mean_in_norm,mean_out_norm,pct_in,pct_out,log2fc,auc_norm_expr,cells_in_label,label_frequency
1,Mono1,CD14,18.97964,5.510382,2.513152884632873e-80,5.0378662725350574e-76,43.358597,4.5779157,1.0,0.3006135,3.2435553,0.9649575,162,0.14210526315789473
2,Mono1,VCAN,18.644701,4.1033115,1.3943050564673246e-77,1.3975119580971996e-73,9.341012,1.0252126,1.0,0.41717792,3.1876557,0.95675224,162,0.14210526315789473
3,Mono1,S100A8,17.250072,4.4727097,1.1176035773869863e-66,7.467827104099842e-63,34.96265,6.3743243,0.99382716,0.39059305,2.4554703,0.92258704,162,0.14210526315789473
4,Mono1,FCN1,17.130783,3.760654,8.747042216158134e-66,4.383580206627649e-62,61.09734,15.77146,1.0,0.6298568,1.9537934,0.91966474,162,0.14210526315789473
5,Mono1,S100A9,17.05452,4.452593,3.23521420210666e-65,1.2970620779086022e-61,119.24744,23.766806,1.0,0.6697342,2.3269384,0.91779643,162,0.14210526315789473
6,Mono1,ITGB2,16.744574,1.9853714,6.203366119116726e-63,1.8311255258103617e-59,22.788374,8.196302,1.0,0.9222904,1.4752529,0.9102035,162,0.14210526315789473
7,Mono1,LRP1,16.74277,2.614603,6.394232605343975e-63,1.8311255258103617e-59,0.7908528,0.13795513,0.99382716,0.4795501,2.51921,0.9101593,162,0.14210526315789473
8,Mono1,TKT,16.501356,2.6219704,3.587398266860527e-61,8.989123207185766e-58,26.535643,7.049345,0.9876543,0.8384458,1.9123703,0.90424526,162,0.14210526315789473
9,Mono1,LYZ,16.346254,2.9395773,4.6254889259413134e-60,1.0302505667713286e-56,362.43637,120.60018,1.0,0.9907975,1.5874957,0.9004456,162,0.14210526315789473
10,Mono1,CSF3R,16.338268,2.8557673,5.272963411232849e-60,1.057018245415737e-56,2.7404869,0.610212,0.99382716,0.47648263,2.1670496,0.90024996,162,0.14210526315789473
